 INFO | 2016-06-14 15:20:44,621 | Common.java | 75 | Startup activites...
 INFO | 2016-06-14 15:20:44,624 | Common.java | 75 | Test Output Directory creation successful :D:\Sreekanth Data\Workspace_Sreekanth\Swaut_Silk\TestResults\2016_06_14_03_20_44_PM
 INFO | 2016-06-14 15:20:44,625 | Common.java | 75 | Log File creation successful : LogFile.log
 INFO | 2016-06-14 15:20:44,959 | Common.java | 75 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2016-06-14 15:20:45,141 | Common.java | 75 | Getting value of TestDataFile from Test Configuration file : .\data\TestData.xls
 INFO | 2016-06-14 15:20:45,315 | Common.java | 75 | ##### Start of Test Case : Verify Login #####
 INFO | 2016-06-14 15:20:45,315 | Common.java | 75 | Test Case Name: TC_001
 INFO | 2016-06-14 15:20:45,315 | Common.java | 75 | Getting value of TestDataFile from Test Configuration file : .\data\TestData.xls
 INFO | 2016-06-14 15:20:45,380 | Common.java | 75 | Test Data Set Name: TC_001
 INFO | 2016-06-14 15:20:45,381 | Common.java | 75 | Execution Flag: Execute
 INFO | 2016-06-14 15:20:45,381 | Common.java | 75 | Test Data Set Name: TC_001_1
 INFO | 2016-06-14 15:20:45,381 | Common.java | 75 | Execution Flag: YES
 INFO | 2016-06-14 15:20:45,381 | Common.java | 75 | Test Data Set Name: TC_001_2
 INFO | 2016-06-14 15:20:45,381 | Common.java | 75 | Execution Flag: YES
 INFO | 2016-06-14 15:20:45,382 | Common.java | 75 | Test Data Set Name: 
 INFO | 2016-06-14 15:20:45,382 | Common.java | 75 | Execution Flag: 
 INFO | 2016-06-14 15:20:45,386 | Common.java | 75 | Open browser: No values passed retrieving default values...
 INFO | 2016-06-14 15:20:45,386 | Common.java | 75 | Getting value of AppBrowser from Test Configuration file : INTERNETEXPLORER
 INFO | 2016-06-14 15:20:45,387 | Common.java | 75 | Getting value of AppURL from Test Configuration file : http://newtours.demoaut.com/
 INFO | 2016-06-14 15:20:48,724 | Common.java | 75 | Successfully Maximised Browser Window
 INFO | 2016-06-14 15:20:48,736 | Common.java | 75 | Getting value of ElementLoadWaitTime from Test Configuration file : 40
 INFO | 2016-06-14 15:20:48,737 | Common.java | 75 | Getting value of TextLoadWaitTime from Test Configuration file : 40
 INFO | 2016-06-14 15:20:48,737 | Common.java | 75 | Getting value of PageLoadWaitTime from Test Configuration file : 40
 INFO | 2016-06-14 15:20:48,737 | Common.java | 75 | Getting value of ImplicitlyWaitTime from Test Configuration file : 40
 INFO | 2016-06-14 15:20:48,738 | Common.java | 75 | Element time out set
 INFO | 2016-06-14 15:20:48,738 | Common.java | 75 | Browser: Open Successful: internetexplorer
 INFO | 2016-06-14 15:20:48,851 | Common.java | 75 | Entered Username and password
