 INFO | 2016-06-14 15:24:10,765 | Common.java | 75 | Startup activites...
 INFO | 2016-06-14 15:24:10,768 | Common.java | 75 | Test Output Directory creation successful :D:\Sreekanth Data\Workspace_Sreekanth\Swaut_Silk\TestResults\2016_06_14_03_24_10_PM
 INFO | 2016-06-14 15:24:10,769 | Common.java | 75 | Log File creation successful : LogFile.log
 INFO | 2016-06-14 15:24:10,910 | Common.java | 75 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2016-06-14 15:24:11,026 | Common.java | 75 | Getting value of TestDataFile from Test Configuration file : .\data\TestData.xls
 INFO | 2016-06-14 15:24:11,157 | Common.java | 75 | ##### Start of Test Case : Verify Login #####
 INFO | 2016-06-14 15:24:11,158 | Common.java | 75 | Test Case Name: TC_001
 INFO | 2016-06-14 15:24:11,158 | Common.java | 75 | Getting value of TestDataFile from Test Configuration file : .\data\TestData.xls
 INFO | 2016-06-14 15:24:11,201 | Common.java | 75 | Test Data Set Name: TC_001
 INFO | 2016-06-14 15:24:11,201 | Common.java | 75 | Execution Flag: Execute
 INFO | 2016-06-14 15:24:11,201 | Common.java | 75 | Test Data Set Name: TC_001_1
 INFO | 2016-06-14 15:24:11,201 | Common.java | 75 | Execution Flag: YES
 INFO | 2016-06-14 15:24:11,202 | Common.java | 75 | Test Data Set Name: TC_001_2
 INFO | 2016-06-14 15:24:11,202 | Common.java | 75 | Execution Flag: YES
 INFO | 2016-06-14 15:24:11,202 | Common.java | 75 | Test Data Set Name: 
 INFO | 2016-06-14 15:24:11,202 | Common.java | 75 | Execution Flag: 
 INFO | 2016-06-14 15:24:11,206 | Common.java | 75 | Open browser: No values passed retrieving default values...
 INFO | 2016-06-14 15:24:11,206 | Common.java | 75 | Getting value of AppBrowser from Test Configuration file : INTERNETEXPLORER
 INFO | 2016-06-14 15:24:11,207 | Common.java | 75 | Getting value of AppURL from Test Configuration file : http://newtours.demoaut.com/
 INFO | 2016-06-14 15:24:19,728 | Common.java | 75 | Successfully Maximised Browser Window
 INFO | 2016-06-14 15:24:19,741 | Common.java | 75 | Getting value of ElementLoadWaitTime from Test Configuration file : 40
 INFO | 2016-06-14 15:24:19,741 | Common.java | 75 | Getting value of TextLoadWaitTime from Test Configuration file : 40
 INFO | 2016-06-14 15:24:19,742 | Common.java | 75 | Getting value of PageLoadWaitTime from Test Configuration file : 40
 INFO | 2016-06-14 15:24:19,742 | Common.java | 75 | Getting value of ImplicitlyWaitTime from Test Configuration file : 40
 INFO | 2016-06-14 15:24:19,742 | Common.java | 75 | Element time out set
 INFO | 2016-06-14 15:24:19,742 | Common.java | 75 | Browser: Open Successful: internetexplorer
 INFO | 2016-06-14 15:24:19,836 | Common.java | 75 | Entered Username and password
ERROR | 2016-06-14 15:24:19,836 | Common.java | 90 | Invalid log Type :PASS. Unable to log the message.
 INFO | 2016-06-14 15:24:22,912 | Common.java | 75 | Clicked on Sign In Button
ERROR | 2016-06-14 15:24:22,912 | Common.java | 90 | Invalid log Type :PASS. Unable to log the message.
 INFO | 2016-06-14 15:24:22,961 | Common.java | 75 | Flight finder Successfully
ERROR | 2016-06-14 15:24:22,961 | Common.java | 90 | Invalid log Type :PASS. Unable to log the message.
 INFO | 2016-06-14 15:24:23,197 | Common.java | 75 | Taken screenshot of failing screen
ERROR | 2016-06-14 15:24:27,568 | Common.java | 83 | Unable to login to application
ERROR | 2016-06-14 15:24:27,568 | Common.java | 83 | Report step generation success : Unable to login to application
 INFO | 2016-06-14 15:24:27,583 | Common.java | 75 | Successfully Maximised Browser Window
